"","ILAM","ILAM2","ILCA","ILCO2","ILCO","ILCU3","ILDE","ILGL","ILKR","ILLA","ILLO","ILMO","ILMU","ILMY","ILOP","ILOPA","ILVE","ILVO","OID","State","County","sum"
"1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2757","New York","Schoharie",0
"1877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160","New York","Schuyler",0
"1878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129","New York","Seneca",0
"1879",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2635","New York","Steuben",1
"1880",0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,"1912","New York","Suffolk",6
"1881",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,"3112","New York","Sullivan",4
"1882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2546","New York","Tioga",1
"1883",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"3033","New York","Tompkins",2
"1884",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,"1589","New York","Ulster",4
"1885",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"793","New York","Warren",3
"1886",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"2108","New York","Washington",3
"1887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1340","New York","Wayne",0
"1888",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"2226","New York","Westchester",4
"1889",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"976","New York","Wyoming",2
"1890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1043","New York","Yates",0
"1891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1717","North Carolina","Alamance",1
"1892",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"3026","North Carolina","Alexander",3
"1893",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1515","North Carolina","Alleghany",2
"1894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2925","North Carolina","Anson",3
"1895",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1745","North Carolina","Ashe",2
"1896",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2027","North Carolina","Avery",2
"1897",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,"2688","North Carolina","Beaufort",5
"1898",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"1484","North Carolina","Bertie",4
"1899",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,"2421","North Carolina","Bladen",6
"1900",1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,"1875","North Carolina","Brunswick",10
"1901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2900","North Carolina","Buncombe",2
"1902",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2148","North Carolina","Burke",2
"1903",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1775","North Carolina","Cabarrus",2
"1904",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1853","North Carolina","Caldwell",2
"1905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2030","North Carolina","Camden",1
"1906",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"3184","North Carolina","Carteret",4
"1907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2716","North Carolina","Caswell",1
"1908",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"933","North Carolina","Catawba",2
"1909",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"1010","North Carolina","Chatham",4
"1910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2386","North Carolina","Cherokee",3
"1911",0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,"2881","North Carolina","Chowan",5
"1912",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2825","North Carolina","Clay",3
"1913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2929","North Carolina","Cleveland",2
"1914",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,"3071","North Carolina","Columbus",5
"1915",0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,"415","North Carolina","Craven",6
"1916",1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,"932","North Carolina","Cumberland",7
"1917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2643","North Carolina","Currituck",1
"1918",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"2632","North Carolina","Dare",4
"1919",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2738","North Carolina","Davidson",3
"1920",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2658","North Carolina","Davie",2
"1921",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"1904","North Carolina","Duplin",3
"1922",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,"1328","North Carolina","Durham",5
"1923",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"2450","North Carolina","Edgecombe",2
"1924",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"1189","North Carolina","Forsyth",4
"1925",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1063","North Carolina","Franklin",3
"1926",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1317","North Carolina","Gaston",2
"1927",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,"1658","North Carolina","Gates",6
"1928",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2353","North Carolina","Graham",3
"1929",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"2398","North Carolina","Granville",4
"1930",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,"2472","North Carolina","Greene",4
"1931",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"751","North Carolina","Guilford",4
"1932",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"3215","North Carolina","Halifax",4
"1933",0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,"2320","North Carolina","Harnett",6
"1934",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1534","North Carolina","Haywood",3
"1935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1061","North Carolina","Henderson",2
"1936",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,"2067","North Carolina","Hertford",5
"1937",0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"1398","North Carolina","Hoke",5
"1938",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2669","North Carolina","Hyde",2
"1939",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"2401","North Carolina","Iredell",4
"1940",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2075","North Carolina","Jackson",3
"1941",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,"2552","North Carolina","Johnston",6
"1942",1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,"295","North Carolina","Jones",5
"1943",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,"2861","North Carolina","Lee",6
"1944",1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,"1526","North Carolina","Lenoir",6
"1945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1357","North Carolina","Lincoln",2
"1946",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2267","North Carolina","McDowell",2
"1947",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2349","North Carolina","Macon",3
"1948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1206","North Carolina","Madison",2
"1949",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,"2969","North Carolina","Martin",3
"1950",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2780","North Carolina","Mecklenburg",1
"1951",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2654","North Carolina","Mitchell",2
"1952",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"1272","North Carolina","Montgomery",3
"1953",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"2963","North Carolina","Moore",4
"1954",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"2449","North Carolina","Nash",4
"1955",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,"1707","North Carolina","New Hanover",6
"1956",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,"3000","North Carolina","Northampton",6
"1957",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,"1362","North Carolina","Onslow",5
"1958",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,"260","North Carolina","Orange",5
"1959",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"2789","North Carolina","Pamlico",3
"1960",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"2234","North Carolina","Pasquotank",2
"1961",0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,"1312","North Carolina","Pender",7
"1962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2384","North Carolina","Perquimans",1
"1963",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2739","North Carolina","Person",1
"1964",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,"2568","North Carolina","Pitt",7
"1965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2188","North Carolina","Polk",1
"1966",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"60","North Carolina","Randolph",4
"1967",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,"2863","North Carolina","Richmond",5
"1968",1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,"1222","North Carolina","Robeson",7
"1969",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1750","North Carolina","Rockingham",3
"1970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1763","North Carolina","Rowan",2
"1971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2089","North Carolina","Rutherford",0
"1972",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"1787","North Carolina","Sampson",3
"1973",0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,"3165","North Carolina","Scotland",5
"1974",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"915","North Carolina","Stanly",3
"1975",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2136","North Carolina","Stokes",3
"1976",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1254","North Carolina","Surry",3
"1977",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"1991","North Carolina","Swain",4
"1978",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2784","North Carolina","Transylvania",3
"1979",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"1877","North Carolina","Tyrrell",2
"1980",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2510","North Carolina","Union",3
"1981",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"741","North Carolina","Vance",2
"1982",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,"1251","North Carolina","Wake",5
"1983",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"692","North Carolina","Warren",2
"1984",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1300","North Carolina","Washington",2
"1985",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2537","North Carolina","Watauga",2
"1986",1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,"1855","North Carolina","Wayne",7
"1987",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"968","North Carolina","Wilkes",3
"1988",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,"1777","North Carolina","Wilson",4
"1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1550","North Carolina","Yadkin",1
"1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2538","North Carolina","Yancey",1
"1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"943","North Dakota","Adams",0
"1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"226","North Dakota","Barnes",0
"1993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3198","North Dakota","Benson",0
"1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3200","North Dakota","Billings",0
"1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"576","North Dakota","Bottineau",0
"1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2991","North Dakota","Bowman",0
"1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"682","North Dakota","Burke",0
"1998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1348","North Dakota","Burleigh",0
"1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"391","North Dakota","Cass",0
"2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"579","North Dakota","Cavalier",0
"2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2807","North Dakota","Dickey",0
"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2851","North Dakota","Divide",0
"2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1012","North Dakota","Dunn",0
"2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"347","North Dakota","Eddy",0
"2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3122","North Dakota","Emmons",0
"2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"393","North Dakota","Foster",0
"2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2272","North Dakota","Golden Valley",0
"2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1190","North Dakota","Grand Forks",0
"2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2904","North Dakota","Grant",0
"2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"227","North Dakota","Griggs",0
"2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"505","North Dakota","Hettinger",0
"2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"242","North Dakota","Kidder",0
"2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"228","North Dakota","LaMoure",0
"2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"511","North Dakota","Logan",0
"2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"708","North Dakota","McHenry",0
"2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1598","North Dakota","McIntosh",0
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2229","North Dakota","McKenzie",0
"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2830","North Dakota","McLean",0
"2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1812","North Dakota","Mercer",0
"2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1136","North Dakota","Morton",0
"2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1728","North Dakota","Mountrail",0
"2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1011","North Dakota","Nelson",0
"2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1633","North Dakota","Oliver",0
"2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1535","North Dakota","Pembina",0
"2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2573","North Dakota","Pierce",0
"2026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2996","North Dakota","Ramsey",0
"2027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"684","North Dakota","Ransom",0
"2028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"528","North Dakota","Renville",0
"2029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"451","North Dakota","Richland",0
"2030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"870","North Dakota","Rolette",0
"2031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"689","North Dakota","Sargent",0
"2032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"274","North Dakota","Sheridan",0
"2033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2992","North Dakota","Sioux",0
"2034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3203","North Dakota","Slope",0
"2035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"346","North Dakota","Stark",0
"2036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"237","North Dakota","Steele",0
"2037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"551","North Dakota","Stutsman",0
"2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"398","North Dakota","Towner",0
"2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1587","North Dakota","Traill",0
"2040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3106","North Dakota","Walsh",0
"2041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1924","North Dakota","Ward",0
"2042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79","North Dakota","Wells",0
"2043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1801","North Dakota","Williams",0
"2044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2844","Ohio","Adams",1
"2045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"499","Ohio","Allen",1
"2046",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1635","Ohio","Ashland",2
"2047",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2493","Ohio","Ashtabula",2
"2048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"657","Ohio","Athens",1
"2049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2181","Ohio","Auglaize",1
"2050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2947","Ohio","Belmont",0
"2051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1863","Ohio","Brown",0
"2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1892","Ohio","Butler",0
"2053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"388","Ohio","Carroll",1
"2054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2205","Ohio","Champaign",1
"2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1555","Ohio","Clark",0
"2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2726","Ohio","Clermont",1
"2057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"488","Ohio","Clinton",1
"2058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1255","Ohio","Columbiana",1
"2059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"691","Ohio","Coshocton",1
"2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"261","Ohio","Crawford",1
"2061",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1690","Ohio","Cuyahoga",2
"2062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3086","Ohio","Darke",0
"2063",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"3013","Ohio","Defiance",2
"2064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"490","Ohio","Delaware",1
"2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1824","Ohio","Erie",1
"2066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"61","Ohio","Fairfield",2
"2067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"484","Ohio","Fayette",0
"2068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"294","Ohio","Franklin",1
"2069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"611","Ohio","Fulton",1
"2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2194","Ohio","Gallia",1
"2071",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"491","Ohio","Geauga",2
"2072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"293","Ohio","Greene",0
"2073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"628","Ohio","Guernsey",0
"2074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1523","Ohio","Hamilton",1
"2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"486","Ohio","Hancock",1
"2076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2886","Ohio","Hardin",1
"2077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"147","Ohio","Harrison",1
"2078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1834","Ohio","Henry",1
"2079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0","Ohio","Highland",1
"2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1428","Ohio","Hocking",1
"2081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"222","Ohio","Holmes",1
"2082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"835","Ohio","Huron",1
"2083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"747","Ohio","Jackson",2
"2084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1887","Ohio","Jefferson",0
"2085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1330","Ohio","Knox",1
"2086",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1071","Ohio","Lake",2
"2087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2689","Ohio","Lawrence",2
"2088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2069","Ohio","Licking",2
"2089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"512","Ohio","Logan",1
"2090",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1349","Ohio","Lorain",2
"2091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1256","Ohio","Lucas",1
"2092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"830","Ohio","Madison",0
"2093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1158","Ohio","Mahoning",1
"2094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1876","Ohio","Marion",1
"2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"356","Ohio","Medina",1
"2096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1178","Ohio","Meigs",2
"2097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"358","Ohio","Mercer",0
"2098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"296","Ohio","Miami",0
"2099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3126","Ohio","Monroe",0
"2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2786","Ohio","Montgomery",0
"2101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2090","Ohio","Morgan",0
"2102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"215","Ohio","Morrow",1
"2103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2787","Ohio","Muskingum",1
"2104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3139","Ohio","Noble",0
"2105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2702","Ohio","Ottawa",1
"2106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"290","Ohio","Paulding",1
"2107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1013","Ohio","Perry",1
"2108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2127","Ohio","Pickaway",1
"2109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2152","Ohio","Pike",1
"2110",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"292","Ohio","Portage",2
"2111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1073","Ohio","Preble",0
"2112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3007","Ohio","Putnam",1
"2113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"328","Ohio","Richland",1
"2114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"329","Ohio","Ross",1
"2115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"86","Ohio","Sandusky",1
"2116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1870","Ohio","Scioto",2
"2117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"80","Ohio","Seneca",1
"2118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2451","Ohio","Shelby",1
"2119",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1461","Ohio","Stark",2
"2120",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2909","Ohio","Summit",2
"2121",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1072","Ohio","Trumbull",2
"2122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"627","Ohio","Tuscarawas",2
